,Date,BTCinUSD,ActAddresses,Hashrate,BTCFees,Inflation,Velocity,VIX,SP500Lret,EURUSDLret,GoogleBitcoin,GoogleCrypto,WikiBitcoin,RealizedVariance,RealizedVolatility,DailyVolatility,WeeklyVolatility,MonthlyVolatility,SentimentFinBERT,IsNegativeFinBERT,IsPositiveFinBERT,SentimentGenAI,IsNegativeGenAI,IsPositiveGenAI,ECB,FED,MonetaryDecision,PressRelease,Speech,Statement,Covid
0,2018-01-01,"13464,65361",972783,"14923655,72","26,59357104","4,242579941","49,91509162",0.0,0.0,0.0,15.75,38.95,65416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1,2018-01-02,"14754,3222",1142721,"16415540,67","27,90083173","4,649927866","41,63040382",9.770000457763672,0.0044911268777983,6.0045214560904646e-05,20.7,50.35,85549,0.0049301417423763,0.0702149680792941,0.0615865411138318,0.065900754596563,0.065900754596563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2,2018-01-03,"15010,28616",1130917,"15071578,27","28,36188043","4,268732724","44,70739876",9.149999618530272,0.0056219750687145,0.0001206647115045,20.7,71.25,91452,0.002105909941778,0.0458901943968213,0.0702149680792941,0.0592305678633157,0.0592305678633157,0.02,1.0,1.0,0.05,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0
3,2018-01-04,"15070,3008",1253986,"16127548,73","27,56812754","4,567244338","34,29180194",9.220000267028809,0.0017195204202451,-7.205642080411225e-05,17.55,86.45,86342,0.0022749740538182,0.0476966880801827,0.0458901943968213,0.0563470979175325,0.0563470979175325,0.03,1.0,1.0,0.1699999999999999,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0
4,2018-01-05,"16997,22741",1069525,"13727615,88","35,26792803","3,887180861","32,28714867",9.220000267028809,0.0043181608581841,0.0002172285781181,20.25,77.89999999999999,79232,0.0024404601789795,0.0494010139468769,0.0476966880801827,0.0549578811234014,0.0549578811234014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5,2018-01-06,"17103,58928",1163503,"16127548,73","32,82850591","4,566186629","39,3886788",0.0,0.0,0.0,18.0,67.45,79836,0.0018512441281761,0.0430260866007611,0.0494010139468769,0.0529692487029613,0.0529692487029613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6,2018-01-07,"16231,695",1130388,"15551564,84","30,31759649","4,402577438","33,61711289",0.0,0.0,0.0,13.68,60.97,79013,0.0015890226827179,0.0398625473686509,0.0430260866007611,0.0510968627980598,0.0510968627980598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7,2018-01-08,"14937,41509",1157303,"15935554,1","30,07603454","4,510725543","36,48311025",9.520000457763672,0.0018359532803887,-0.0001685381301702,14.82,60.97,87562,0.0076431295909469,0.0874249940860564,0.0398625473686509,0.0547880703655205,0.0556378792090594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8,2018-01-09,"14378,58622",1145338,"15743559,47","30,10333079","4,455835427","36,56896653",10.079999923706056,5.093621021674358e-05,7.180426340158572e-05,15.58,54.6,91854,0.0032540493302361,0.0570442751749565,0.0874249940860564,0.052906542807758,0.0557941454274924,0.14,0.0,1.0,0.1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0
9,2018-01-10,"14669,08827",1118949,"15935554,1","30,33431377","4,509617646","35,82997797",9.81999969482422,0.0009756240107563,0.0,15.58,64.61,99815,0.0046862098788258,0.0684558973268615,0.0570442751749565,0.0561302146549065,0.0570603206174293,0.02,0.0,1.0,0.1499999999999999,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0
10,2018-01-11,"13186,75494",1222969,"18527481,57","27,34962721","5,242356625","35,92257189",9.880000114440918,0.0052857684979439,0.0001075879788273,19.0,75.53,88028,0.012709932426021,0.1127383360974474,0.0684558973268615,0.0654218786573729,0.06212195838834,0.02,1.0,1.0,0.2499999999999999,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0
11,2018-01-12,"13789,44366",1153290,"17087521,86","28,24126674","4,834279216","42,08976645",10.15999984741211,0.0057807377925674,0.0,13.68,47.32,75933,0.0043803370434858,0.0661841147367392,0.1127383360974474,0.0678194644844961,0.0624604714173733,-0.09,1.0,1.0,-0.0666666666666666,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0
12,2018-01-13,"14231,22506",939348,"15881806,21","28,36466115","4,046223333","53,02035754",0.0,0.0,0.0,11.4,40.95,65514,0.001870205724616,0.0432458752323971,0.0661841147367392,0.0678508628604441,0.0609824255569905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
13,2018-01-14,"13681,06546",971840,"17165770,55","28,51192422","4,208673159","55,89387346",0.0,0.0,0.0,15.3,40.05,57507,0.0029889337018269,0.0546711413986113,0.0432458752323971,0.0699663762932956,0.0605316195456777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14,2018-01-15,"13591,6962",949563,"16612036,02","25,41267156","4,072455077","48,6126017",0.0,0.0,-6.091151294495731e-05,14.28,34.71,63876,0.0019073594588311,0.0436733266288602,0.0546711413986113,0.0637161380851247,0.0594077333512232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
15,2018-01-16,"11431,04011",1001819,"17608758,18","22,92362758","4,3162919","34,92009374",11.65999984741211,-0.0080856057654121,-0.0001227150099922,33.660000000000004,89.0,74029,0.0283070172983437,0.1682468938742815,0.0436733266288602,0.0796022264707426,0.0662101808839144,0.02,0.0,1.0,0.1999999999999999,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0
16,2018-01-17,"11159,60859",1090483,"18494733,44","23,94834113","4,532900813","35,49858507",11.90999984741211,0.0062890268960584,-1.2337319210418376e-05,51.0,87.22,89187,0.0273182263035849,0.1652822625195606,0.1682468938742815,0.0934345643554139,0.0720379503918936,-0.3,1.0,0.0,-0.1999999999999999,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
17,2018-01-18,"11246,03973",1050790,"19159214,88","23,76023069","4,695155489","39,79011621",12.220000267028809,-0.0015605494531844,0.0002071508946086,31.62,50.73,70655,0.0124289807722082,0.111485338821785,0.1652822625195606,0.093255564744605,0.074229471971332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
18,2018-01-19,"11440,25556",1027992,"18273239,62","23,09423877","4,477489147","38,11658067",11.270000457763672,0.0027436639887263,6.118176676144355e-05,19.38,34.71,58273,0.0071419861740871,0.084510272595035,0.111485338821785,0.0958735872957901,0.0747705667410005,0.22,0.0,1.0,0.1999999999999999,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0
19,2018-01-20,"12768,40459",970060,"19712949,41","22,78726787","4,829621886","56,40367826",0.0,0.0,0.0,16.32,32.93,50979,0.0039498734129522,0.062848018369335,0.084510272595035,0.0986738934582098,0.0741744393224173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20,2018-01-21,"11422,39426",988506,"20709671,57","18,08114791","5,073111045","62,34155807",0.0,0.0,0.0,12.8,22.04,47043,0.0062715046154265,0.0791928318437126,0.062848018369335,0.1021769920932243,0.0744134103948599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
21,2018-01-22,"10737,35058",946599,"18494733,44","13,52531224","4,529970045","50,64807843",11.029999732971191,0.0084401459848298,-3.6767387914712575e-05,14.4,22.62,53460,0.0086824755183622,0.0931798020944573,0.0791928318437126,0.1092493457311667,0.0752664281993871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
22,2018-01-23,"10849,39188",893416,"19602202,5","11,8175725","4,800594264","49,74835676",11.100000381469728,0.0014380350065027,-8.578321245301585e-05,15.6,20.3,48401,0.0083641988486516,0.0914559940553471,0.0931798020944573,0.0982792171856047,0.0759703223670375,-0.03,1.0,1.0,0.0999999999999999,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0
23,2018-01-24,"11225,89617",940167,"19491455,6","12,3856261","4,772848069","48,33785231",11.470000267028809,-0.0027731632517699,4.919455060943885e-05,14.0,21.46,50792,0.0053062033311406,0.0728436910867419,0.0914559940553471,0.0850737069809163,0.0758400460636919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24,2018-01-25,"11130,46495",854029,"19419246,34","10,47827118","4,284212959","51,89340117",11.579999923706056,-0.0024588887741422,-0.0003965765197209,13.2,19.72,53599,0.0026423672560729,0.0514039614822923,0.0728436910867419,0.0764906530752745,0.0748626026804359,0.04,1.0,1.0,0.0333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0
25,2018-01-26,"11035,55461",807029,"20056949,54","10,29965311","4,202383251","40,38724848",11.079999923706056,0.0088771851453086,0.0,13.2,20.3,45074,0.0051604282563284,0.0718361208329653,0.0514039614822923,0.0746800599664073,0.0747461995324562,0.03,1.0,1.0,0.1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0
26,2018-01-27,"11320,97019",860840,"20315748,89","9,876608758","4,256111206","72,22119185",0.0,0.0,0.0,10.8,19.72,39103,0.0026733847680352,0.0517047847692576,0.0718361208329653,0.0730881694521106,0.0738928138004859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27,2018-01-28,"11615,95871",765711,"20445148,56","8,368871087","4,282717624","64,23503528",0.0,0.0,0.0,8.049999999999999,17.16,39525,0.0012583668807329,0.0354734672781348,0.0517047847692576,0.0668425459427423,0.0725206942818305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
28,2018-01-29,"11132,55431",775230,"19151151,82","6,990983089","4,01121868","50,05780934",13.84000015258789,-0.0047895654906506,-1.2373522101649103e-05,9.1,16.12,41255,0.001427699252993,0.0377849077409631,0.0354734672781348,0.0589289896065289,0.071322908539042,0.07,0.0,1.0,0.2249999999999999,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0
29,2018-01-30,"9959,546715",845185,"21609745,63","6,76340099","4,525611232","49,74616562",14.789999961853027,-0.003646245880834,-4.948821579715614e-05,10.85,17.68,39961,0.0049768388951541,0.0705467142761035,0.0377849077409631,0.0559419496380655,0.071297035396944,0.02,1.0,1.0,0.1499999999999999,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0
30,2018-01-31,"10050,0958",685452,"15139761,91","8,02627515","3,17036241","48,82099696",13.539999961853027,-0.003040850669496,9.923740434032445e-05,11.2,16.64,44012,0.0045344177338162,0.0673380853144507,0.0705467142761035,0.0551554345277382,0.0714887535369647,0.07,1.0,1.0,0.2099999999999999,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0
31,2018-02-01,"9039,865075",833934,"20703947,91","7,641869907","4,335023416","39,83113942",13.470000267028809,0.0019615499836188,9.945274121448978e-05,18.9,40.56,47413,0.0066537876989216,0.0815707527176357,0.0673380853144507,0.0594649761327872,0.071867279691576,0.11,0.0,1.0,0.2499999999999999,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0
32,2018-02-02,"8786,07738",853582,"21739145,31","10,09307889","4,551207023","33,35244954",17.309999465942383,-0.0167979612218099,-0.0002126671903703,24.85,48.88,52986,0.0154888995869193,0.1244544076636875,0.0815707527176357,0.0669818742514618,0.0744860868004716,0.0,1.0,1.0,0.0333333333333333,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0
33,2018-02-03,"9132,100322",714800,"20445148,56","6,816681276","4,279799958","62,34331923",0.0,0.0,0.0,17.849999999999998,34.32,44264,0.0065382810517601,0.0808596379645627,0.1244544076636875,0.0711468532793626,0.0755915184632843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34,2018-02-04,"8250,526896",711645,"23033142,05","5,331639806","4,820909959","61,67396845",0.0,0.0,0.0,18.8,30.74,42910,0.0092320792574346,0.0960837096361013,0.0808596379645627,0.0798054593305006,0.0771476083195917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
35,2018-02-05,"6849,542559",915758,"23938939,78","5,481761986","5,00980859","33,77339479",37.31999969482422,-0.0341851904215196,-1.2450534266929843e-05,37.6,46.11,56614,0.0185132656366251,0.1360634617986222,0.0960837096361013,0.0938452527673091,0.0802488541595204,0.16,0.0,1.0,0.1999999999999999,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0
36,2018-02-06,"7738,64396",999753,"22105953,91","5,148790307","4,603027331","30,45890532",29.979999542236328,0.0302701360430574,-3.710818158244274e-05,47.0,53.0,57917,0.0330151188342815,0.1817006297024905,0.1360634617986222,0.1097243835425072,0.0849767902373151,0.0,0.0,1.0,0.1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0
37,2018-02-07,"7624,59539",804119,"20149017,21","4,421333439","3,817405731","46,15928405",27.729999542236328,-0.0034582999911971,-1.232398959906594e-05,27.73,32.33,42782,0.0130606847266043,0.1142833527973535,0.1817006297024905,0.1164308503257791,0.085872068861025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
38,2018-02-08,"8218,580852",753618,"18720008,9","4,159082111","3,546323143","47,30838066",33.459999084472656,-0.0395075352492922,-2.4486507255497384e-05,23.03,28.62,40473,0.0076039767799954,0.0872007842854377,0.1142833527973535,0.1172351405497508,0.0868772858313744,0.0,1.0,1.0,-2.775557561562892e-17,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0
39,2018-02-09,"8660,453468",781921,"19291612,22","4,444279084","3,654241934","42,12480688",29.059999465942383,0.0068067285058377,0.0,19.74,27.56,40043,0.0051896978099493,0.0720395572581435,0.0872007842854377,0.1097473047775302,0.0869967411624171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40,2018-02-10,"8530,292805",737187,"20434818,87","4,014475895","3,870379154","30,70210538",0.0,0.0,0.0,15.98,26.5,33655,0.0050316291442765,0.0709339773611807,0.0720395572581435,0.1083293532627614,0.0856032625378749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
41,2018-02-11,"8096,728481",814528,"21578025,52","3,411568076","4,086446303","39,83538665",0.0,0.0,0.0,6.6,13.5,33358,0.0048999050151004,0.069999321533144,0.0709339773611807,0.104603012105196,0.085730436097755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
42,2018-02-12,"8907,670179",912131,"23721537,99","3,329547346","4,491831827","28,51480214",25.61000061035156,0.0072741334396007,-4.9033700463567225e-05,7.26,12.0,42788,0.0035203648914778,0.0593326629393779,0.069999321533144,0.0936414694110183,0.0862666623546544,0.04,0.0,1.0,0.3999999999999999,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0
43,2018-02-13,"8523,966932",868109,"23435736,33","3,200113105","4,437173894","33,64006389",24.96999931335449,0.0062796449105129,0.0002091073324157,6.16,12.0,37817,0.0020518199381321,0.0452970190866038,0.0593326629393779,0.0741552393230345,0.0859541916109208,0.05,1.0,1.0,0.1666666666666667,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0
44,2018-02-14,"9467,301033",937769,"25579248,8","3,037029293","4,842370458","39,51468116",19.26000022888184,0.0177280685772668,6.175956674538127e-05,6.82,13.8,34123,0.0020596645102067,0.0453835268594975,0.0452970190866038,0.0643124070461979,0.0860111982852754,0.05,0.0,1.0,0.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
45,2018-02-15,"10106,73308",779005,"18720008,9","3,27600624","3,543513663","45,86613865",19.1299991607666,0.0065164962725613,1.2526006403723716e-05,6.82,13.8,36704,0.0033952560789186,0.0582688259613892,0.0453835268594975,0.0601792701427624,0.082345262688179,0.03,1.0,1.0,-0.0333333333333333,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0
46,2018-02-16,"10189,31648",773561,"22435430,51","3,179612874","4,246312389","56,0527026",19.459999084472656,0.00186105320714,-0.000300085318757,6.38,12.3,31048,0.00200566675373,0.044784670968201,0.0582688259613892,0.0562857149584849,0.0783286763031337,-0.27,1.0,1.0,-0.3,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0
47,2018-02-17,"11085,59841",765638,"21292223,86","3,083860854","4,029494889","43,10586701",0.0,0.0,0.0,6.16,11.4,28385,0.0019396826333076,0.0440418282239473,0.044784670968201,0.0524439793674515,0.0760805592832058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
48,2018-02-18,"10452,09198",730130,"23149934,67","2,924313216","4,380535766","43,99113813",0.0,0.0,0.0,5.800000000000001,12.18,26705,0.0048290501960079,0.0694913677805229,0.0440418282239473,0.0523714145456485,0.075579929122722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
49,2018-02-19,"11139,35573",857787,"23149934,67","3,024953229","4,3800101","38,98262837",0.0,0.0,0.0,5.4,11.6,26856,0.0025633291589304,0.0506293310140517,0.0694913677805229,0.051128081413459,0.0751726395442126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
50,2018-02-20,"11245,93232",703065,"20835108,5","2,941094043","3,811832888","48,32413201",20.600000381469727,-0.0024745999551716,-3.720822013659589e-05,6.0,13.63,38980,0.0030921679473807,0.0556072652391819,0.0506293310140517,0.0526009737209702,0.0743864539907282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
51,2018-02-21,"10458,86509",713740,"25265138,83","2,052804817","4,568220795","37,25648408",20.020000457763672,-0.0070824517966144,-1.2273278362459787e-05,5.6000000000000005,15.079999999999998,24746,0.0051659997754979,0.07187488974251,0.0556072652391819,0.0563854541328291,0.0736762902456633,0.0,1.0,1.0,0.05,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0
52,2018-02-22,"9878,158943",719848,"22275181,57","1,999617594","4,027158571","31,34146484",18.71999931335449,-0.00238622488359,0.0001227902071645,5.2,11.89,23720,0.0041251690379147,0.0642274788382256,0.07187488974251,0.0572366902580915,0.0727686730717593,0.22,0.0,1.0,0.3999999999999999,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0
53,2018-02-23,"10159,06561",732287,"22125683,71","4,390287296","3,999692325","46,10851085",16.489999771118164,0.0115320417087739,4.93225690312105e-05,4.6000000000000005,11.31,20187,0.0027462740611417,0.0524049049340017,0.0642274788382256,0.0583252951103487,0.0720873802000012,0.03,0.0,1.0,0.6000000000000001,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
54,2018-02-24,"9686,60178",690001,"21677190,12","5,829623675","3,918196825","63,42957694",0.0,0.0,0.0,3.8,9.28,18489,0.0038999560816663,0.0624496283549094,0.0524049049340017,0.0609549808433433,0.0724555690957551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
55,2018-02-25,"9603,227477",526879,"25564134,55","2,74474017","4,62018515","97,43912946",0.0,0.0,0.0,3.2300000000000004,6.82,23615,0.0023676296772639,0.0486582950509356,0.0624496283549094,0.0579788275962594,0.0716829749030208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
56,2018-02-26,"10312,36571",688379,"21079198,67","2,519270457","3,80922877","63,9700032",15.800000190734863,0.0080296982096129,-9.827609858004318e-05,3.5700000000000003,6.6,24751,0.0026143358913074,0.0511305768724301,0.0486582950509356,0.0580504341474563,0.0716638346397932,0.19,0.0,1.0,0.425,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0
57,2018-02-27,"10654,10729",699046,"23919658,06","2,469950874","4,322017264","62,16620254",18.59000015258789,-0.0130940113955255,-3.697522166923135e-05,4.08,7.26,27708,0.0018591324517128,0.0431176582354935,0.0511305768724301,0.0562662045755008,0.0719186410050385,0.14,0.0,1.0,0.3,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0
58,2018-02-28,"10307,02497",817155,"23172168,75","2,850952684","4,186473989","48,16881925",19.850000381469727,-0.0146135738828799,0.0006723810859875,3.74,7.04,23812,0.0021107886075197,0.0459433195091489,0.0431176582354935,0.0525616945421635,0.0721905880639781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
59,2018-03-01,"10923,63086",821011,"24667147,38","2,39019193","4,456025014","50,88978322",22.46999931335449,-0.0139259864094815,2.434816705596274e-05,10.71,17.82,19703,0.0014284534106793,0.0377948860387131,0.0459433195091489,0.0487856098565189,0.071098860456065,0.06,1.0,1.0,0.2,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0
60,2018-03-02,"11014,05847",752300,"23321666,61","2,363088255","4,212482884","68,94478978",19.59000015258789,0.0120970676279844,-3.6721425634776166e-05,11.56,13.86,28651,0.0012977157153109,0.0360238214978778,0.0377948860387131,0.0464454550799298,0.0700550516621793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
61,2018-03-03,"11425,68057",934083,"26909615,32","2,462741309","4,859909999","87,50562932",0.0,0.0,0.0,11.22,13.64,17645,0.0008159535817293,0.028564901220367,0.0360238214978778,0.0416047797749951,0.0682881899456036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
62,2018-03-04,"11462,5832",792569,"22125683,71","2,389821421","3,995488583","99,51814867",0.0,0.0,0.0,9.86,13.34,17668,0.0007076500599435,0.0266016928022168,0.028564901220367,0.0384538365966067,0.0650264327835546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
63,2018-03-05,"11540,66232",857168,"24020983,53","2,556155293","4,022041878","53,49595862",18.729999542236328,0.0147651267398028,-0.0002464141717844,10.88,14.26,18631,0.0005624719761826,0.0237164916499605,0.0266016928022168,0.0345375387076825,0.0631216612397346,0.18,0.0,1.0,0.3,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0
64,2018-03-06,"10677,03523",834323,"25517998,11","1,907209814","4,2105111","61,4663233",18.36000061035156,-0.0007547458118748,-9.865543091409532e-05,11.9,16.1,31665,0.0014600237797238,0.038210257519727,0.0237164916499605,0.033836481462573,0.0611925461691887,0.05,1.0,1.0,0.1999999999999999,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0
65,2018-03-07,"9903,085049",922143,"25681575,02","1,607780865","4,237009657","61,19233674",17.760000228881836,0.0061137502863677,-0.0002110983906331,15.47,20.24,25862,0.0053943322285946,0.0734461178592488,0.038210257519727,0.0377654526554444,0.0591053013712096,0.08,0.0,1.0,0.1999999999999999,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0
66,2018-03-08,"9330,475453",903578,"26499459,57","1,700509651","4,371422664","61,15166597",16.540000915527344,0.0022734984303196,-0.0001240541234751,13.6,18.4,18247,0.0044145867903112,0.0664423568991288,0.0734461178592488,0.0418579484926467,0.0552633589444309,0.12,1.0,1.0,0.1999999999999999,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0
67,2018-03-09,"9278,139184",888997,23882229,"1,627343935","3,939252027","44,48270085",14.640000343322754,0.0121529712728444,-9.8410896567828e-05,17.0,21.39,18272,0.008305127142384,0.0911324702967284,0.0664423568991288,0.0497306126067682,0.0544916628610767,0.14,0.0,1.0,0.2999999999999999,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0
68,2018-03-10,"8786,560423",803717,"22900767,53","2,633715707","3,77697408","80,04288504",0.0,0.0,0.0,10.88,13.8,15591,0.0032671003007787,0.0571585540473055,0.0911324702967284,0.0538154201534737,0.0534902551864723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
69,2018-03-11,"9513,5354",889324,"25027267,37","2,132039077","4,127226364","79,23077513",0.0,0.0,0.0,11.39,16.8,20093,0.0051921168212736,0.0720563447676448,0.0571585540473055,0.0603089418628205,0.0534908147701224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
70,2018-03-12,"9147,890181",828676,"26335882,66","1,616805113","4,342512347","66,59284458",15.779999732971191,-0.0026984634651485,1.2299924655897037e-05,12.58,17.28,21664,0.0050448810639586,0.0710273261777373,0.0720563447676448,0.0670676325096458,0.0534939263973409,0.18,0.0,1.0,0.6000000000000001,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0
71,2018-03-13,"9160,542933",773506,"25845151,93","2,840592384","4,261098459","61,0176028",16.350000381469727,-0.009716465628156,7.390724875515507e-05,11.22,15.6,20618,0.0055516494900964,0.0745093919589766,0.0710273261777373,0.0722532231438243,0.053644262078202,-0.07,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
72,2018-03-14,"8222,127239",580666,"23555075,18","1,566682999","3,883119616","58,80657732",17.229999542236328,-0.0089001764109195,-4.953967780498463e-05,14.96,21.36,18965,0.004476805102074,0.0669089314073542,0.0745093919589766,0.0713193393649822,0.0538968043604679,0.14,0.0,1.0,0.1799999999999999,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
73,2018-03-15,"8268,589122",602746,"23555075,18","1,484397177","3,882706547","58,04410423",16.59000015258789,-0.0025228824211448,2.46597294493603e-05,15.64,24.0,19632,0.0062508640000209,0.0790624057313015,0.0669089314073542,0.073122203483864,0.0550223172486245,-0.03,1.0,1.0,0.05,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0
74,2018-03-16,"8376,904498",601517,"25517998,11","1,322655985","4,205780751","70,43249995",15.800000190734863,0.0005233695534365,0.0001230983617026,14.45,14.64,17650,0.0039386653101632,0.0627587867167879,0.0790624057313015,0.0690688201153011,0.0556014925772008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
75,2018-03-17,"7881,661921",452543,"24372959,73","1,105115695","4,016617765","96,19349377",0.0,0.0,0.0,11.22,14.64,14444,0.0025263827666919,0.050263135265241,0.0627587867167879,0.0680837602892919,0.0553346362206625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
76,2018-03-18,"8189,016719",535510,"25426608,97","1,256510282","4,070078197","77,96821465",0.0,0.0,0.0,11.760000000000002,19.8,16792,0.0067998980116195,0.0824614941146443,0.050263135265241,0.0695702101960061,0.056590530325544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
77,2018-03-19,"8537,015623",587514,"26679206,96","1,368614566","4,177416679","59,1823652",19.020000457763672,-0.010435883705881,0.0,12.04,13.4,28645,0.0044083105802661,0.066395109611071,0.0824614941146443,0.0689084649721966,0.0573356397051148,0.24,0.0,1.0,0.15,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0
