Date,EURUSDLret,SP500Lret,VIX
2018-04-23,-3.681089268725101e-05,-0.00191177000296699,16.34000015258789
2018-04-24,-0.000183157282532206,-0.017399068286621036,18.020000457763672
2018-04-25,0.00042837807639893133,0.0016987902499095537,17.84000015258789
2018-04-26,7.306588675517755e-05,0.005749674870275519,16.239999771118164
2018-04-27,0.00016962966478568874,-0.002080323838849439,15.40999984741211
2018-04-30,-0.00047297568202973785,-0.01292938851104694,15.930000305175781
2018-05-01,-0.00015707524350841166,0.0044698542712928325,15.489999771118164
2018-05-02,-4.791495871134253e-05,-0.007020968201949882,15.970000267028809
2018-05-03,-5.964774318845932e-05,0.0006276006091961424,15.899999618530273
2018-05-04,0.0,0.01588340075149801,14.770000457763672
2018-05-07,-5.982720707840526e-05,-0.0028807224596028333,14.75
