Cryptocurrency
4.2700000000000005
5.040000000000001
4.2
4.130000000000001
4.550000000000001
4.550000000000001
3.5700000000000003
2.46
2.94
3.84
6.0
4.26
4.8
4.4399999999999995
4.68
4.2
4.9799999999999995
3.9
5.819999999999999
5.16
3.42
3.9000000000000004
3.8000000000000003
3.6
3.85
3.35
3.0500000000000003
3.1
3.45
3.1
3.3000000000000003
3.75
3.1500000000000004
3.45
3.35
4.14
4.5
4.9799999999999995
4.38
4.14
2.4
2.6999999999999997
3.08
3.8500000000000005
7.000000000000001
4.69
4.130000000000001
4.41
3.9200000000000004
2.88
3.0
2.76
2.46
3.84
4.02
2.6399999999999997
2.94
4.5
3.48
3.6599999999999997
3.2399999999999998
3.3
3.1799999999999997
3.96
3.42
2.76
2.76
2.88
5.1
5.16
3.4000000000000004
4.800000000000001
3.8000000000000003
4.4
4.55
3.85
4.4
3.95
4.6000000000000005
4.800000000000001
4.25
3.5
3.45
5.0
3.4000000000000004
4.25
3.7
3.85
4.15
3.45
4.1000000000000005
3.3000000000000003
4.3500000000000005
3.85
3.85
3.5500000000000003
4.3500000000000005
4.15
5.84
3.2800000000000002
6.24
8.0
3.7600000000000002
3.92
4.16
3.1500000000000004
3.43
2.8000000000000003
3.7100000000000004
2.9400000000000004
2.66
3.22
2.1
2.34
2.2199999999999998
2.52
2.28
2.16
1.8599999999999999
2.04
1.8599999999999999
2.58
2.34
2.2199999999999998
2.28
1.7999999999999998
1.7000000000000002
1.7000000000000002
1.75
2.5
2.0
2.6
2.35
2.94
2.52
3.0
3.06
3.2399999999999998
3.36
4.56
7.02
6.39
8.19
9.0
8.73
7.02
5.49
5.180000000000001
4.340000000000001
4.0600000000000005
4.0600000000000005
3.5700000000000003
4.2
3.99
4.64
6.5600000000000005
7.04
5.84
6.24
5.44
2.48
2.1700000000000004
2.1700000000000004
2.31
1.9600000000000002
2.1700000000000004
2.24
1.9600000000000002
1.61
1.9600000000000002
2.24
2.31
1.9600000000000002
3.0100000000000002
2.24
5.07
5.98
13.0
7.930000000000001
6.11
5.720000000000001
8.58
5.0
4.6000000000000005
4.3
6.800000000000001
5.300000000000001
4.0
3.8000000000000003
2.31
5.880000000000001
5.670000000000001
5.040000000000001
5.11
4.69
4.48
3.99
4.41
4.41
5.460000000000001
6.16
5.74
4.48
5.250000000000001
6.86
7.000000000000001
6.580000000000001
5.390000000000001
4.62
3.8500000000000005
4.2
3.7199999999999998
4.2
4.08
4.26
3.84
5.04
2.95
2.95
3.1500000000000004
2.6
4.3
4.25
4.4
3.6500000000000004
5.0
4.65
3.6500000000000004
3.85
3.5
3.6500000000000004
3.2
3.35
3.6500000000000004
4.25
4.3
3.6
2.95
3.3000000000000003
4.0
4.0
3.85
4.0
3.75
2.9000000000000004
2.52
2.92
2.68
3.2
3.2800000000000002
2.88
2.4
1.8800000000000001
2.52
2.32
2.52
2.48
2.48
1.84
2.16
2.24
2.32
2.4
2.36
2.24
1.96
2.35
2.9000000000000004
3.85
3.9000000000000004
3.6500000000000004
3.4000000000000004
2.7
2.85
2.8000000000000003
4.9
5.0
4.05
3.5500000000000003
3.2
2.0
2.6
2.44
2.04
1.96
1.84
1.72
2.0
1.96
2.08
2.2
2.64
2.08
1.72
1.48
2.24
2.44
2.2800000000000002
2.16
1.84
1.84
2.4000000000000004
2.6500000000000004
2.95
5.0
4.0
3.25
4.2
2.24
2.4
2.64
2.24
2.16
2.92
2.68
3.16
2.64
3.72
3.92
3.68
2.96
2.56
2.8000000000000003
3.3200000000000003
3.64
3.2
3.12
3.12
2.52
2.68
3.2800000000000002
3.08
3.2800000000000002
3.0
4.0
3.3200000000000003
3.08
3.88
2.6
3.36
2.4
2.32
3.04
2.64
2.92
2.68
3.04
2.56
2.8000000000000003
2.52
1.68
1.7999999999999998
2.1
2.07
2.04
1.8299999999999998
2.04
3.12
2.64
4.0
3.92
2.84
2.36
2.64
2.48
2.44
2.56
2.56
2.8000000000000003
2.36
3.2800000000000002
2.96
2.84
3.16
1.8800000000000001
2.48
2.32
2.08
2.6
2.85
3.5
3.7
3.25
3.45
3.1500000000000004
2.5500000000000003
3.1500000000000004
4.15
5.0
3.7
4.4
3.5500000000000003
2.88
2.84
2.44
2.32
2.6
2.12
2.8000000000000003
2.85
2.75
3.0500000000000003
4.15
4.1000000000000005
3.75
2.8000000000000003
2.85
3.25
4.0
3.85
3.6500000000000004
4.1000000000000005
3.25
6.720000000000001
5.11
5.670000000000001
7.000000000000001
6.23
5.74
5.53
5.16
4.859999999999999
4.74
5.22
4.62
4.32
4.08
3.85
4.1000000000000005
3.3000000000000003
3.6
3.25
2.95
2.45
1.76
1.6
1.72
1.6
1.6400000000000001
1.48
1.48
2.6999999999999997
3.54
3.0
2.76
4.2
6.0
3.6599999999999997
2.3000000000000003
2.9000000000000004
2.0500000000000003
2.4000000000000004
2.6500000000000004
2.8000000000000003
2.5
2.5
2.0
3.3000000000000003
2.75
2.25
2.15
2.45
2.8000000000000003
2.15
1.85
2.9000000000000004
3.0
2.6500000000000004
3.4000000000000004
4.4399999999999995
4.92
4.4399999999999995
3.6599999999999997
4.08
4.56
3.54
3.3000000000000003
2.95
2.85
3.4000000000000004
3.4000000000000004
2.95
3.7
5.76
4.62
5.1
4.14
4.62
4.5
4.5
5.16
4.5
4.02
5.7
6.0
3.84
4.02
4.970000000000001
4.41
4.340000000000001
4.340000000000001
5.040000000000001
5.6000000000000005
5.040000000000001
7.000000000000001
4.69
4.2700000000000005
4.550000000000001
3.9200000000000004
4.2
4.760000000000001
4.14
3.7199999999999998
3.42
3.78
3.54
2.6999999999999997
3.06
2.95
3.1
2.35
2.35
2.2
2.35
2.5
2.3000000000000003
3.4000000000000004
4.4
3.95
4.2
4.05
4.3
3.4000000000000004
4.2
4.4
5.0
4.1000000000000005
4.4
3.8000000000000003
4.25
4.15
3.35
3.85
3.6
3.5
3.3000000000000003
3.35
3.6500000000000004
4.25
3.6500000000000004
3.8000000000000003
3.5
3.95
2.4
3.04
2.84
1.56
1.76
1.8800000000000001
1.56
2.6399999999999997
2.52
3.2399999999999998
6.0
5.1
3.6599999999999997
3.1799999999999997
3.36
4.4399999999999995
3.48
4.4399999999999995
3.7199999999999998
3.48
3.5999999999999996
2.58
3.2399999999999998
3.06
4.32
4.4399999999999995
3.42
4.02
3.9200000000000004
5.32
5.32
5.250000000000001
5.11
4.9
6.370000000000001
7.000000000000001
5.880000000000001
4.970000000000001
5.11
5.390000000000001
4.83
4.69
5.180000000000001
5.250000000000001
5.390000000000001
4.970000000000001
5.6000000000000005
6.0200000000000005
5.250000000000001
6.720000000000001
5.6000000000000005
6.0200000000000005
5.250000000000001
4.9
5.250000000000001
5.250000000000001
3.25
3.1500000000000004
3.0
2.6500000000000004
2.9000000000000004
2.85
3.25
4.32
3.54
5.279999999999999
5.34
5.88
6.0
6.0
4.9
3.7
3.4000000000000004
3.5
3.5500000000000003
2.9000000000000004
4.05
5.7
5.1
5.279999999999999
4.38
4.56
4.62
4.38
3.4000000000000004
3.6500000000000004
3.9000000000000004
3.5
3.2
3.1
3.35
2.95
3.6
3.3000000000000003
2.8000000000000003
2.5
2.5500000000000003
2.1
2.04
1.8800000000000001
1.8800000000000001
1.92
1.6400000000000001
2.24
2.24
2.6500000000000004
2.8000000000000003
2.85
2.75
2.5
2.4000000000000004
2.6500000000000004
3.12
3.1799999999999997
3.54
5.279999999999999
6.0
4.859999999999999
3.54
3.7199999999999998
4.08
4.32
4.5
3.96
3.48
3.78
1.7000000000000002
1.55
1.25
0.75
1.25
1.6
1.5
1.8599999999999999
1.92
1.8599999999999999
2.28
1.8599999999999999
2.4
2.2199999999999998
2.72
2.8000000000000003
4.16
4.32
3.92
4.08
5.68
7.199999999999999
8.04
12.0
9.12
8.16
6.96
6.24
4.95
6.82
7.92
6.38
6.82
7.92
6.16
5.22
5.58
5.22
5.22
4.859999999999999
4.5
4.2299999999999995
5.28
4.84
5.17
7.7
11.0
8.36
7.59
8.47
7.7
7.92
7.59
7.26
5.94
7.92
14.280000000000001
12.750000000000002
14.450000000000001
15.13
12.41
2.3800000000000003
4.08
8.4
7.000000000000001
6.720000000000001
7.000000000000001
8.120000000000001
8.4
7.840000000000001
6.96
7.4399999999999995
5.04
4.8
5.279999999999999
4.8
4.32
2.6999999999999997
2.55
2.6999999999999997
2.4
2.6999999999999997
2.6999999999999997
2.1
5.18
5.55
5.18
5.92
12.209999999999999
37.0
17.02
15.2
27.740000000000002
21.66
24.32
28.5
28.12
30.02
43.65
44.1
45.0
36.9
33.75
36.45
37.800000000000004
29.64
31.200000000000003
27.69
24.96
27.3
27.3
32.76
20.299999999999997
20.88
22.04
14.79
14.79
13.049999999999999
13.049999999999999
10.78
18.92
18.48
16.94
17.38
17.6
16.28
17.16
16.94
18.92
17.38
18.26
16.72
22.0
22.310000000000002
20.470000000000002
21.62
20.470000000000002
20.470000000000002
19.09
18.400000000000002
16.34
15.39
14.82
14.82
15.2
11.59
14.25
12.73
13.49
14.63
13.49
3.61
3.99
3.8
4.4
4.62
5.06
4.62
3.96
3.74
4.18
12.88
12.88
17.360000000000003
25.200000000000003
22.96
56.00000000000001
38.080000000000005
35.379999999999995
33.059999999999995
31.319999999999997
24.36
25.52
27.839999999999996
22.619999999999997
14.040000000000001
12.870000000000001
14.040000000000001
13.65
12.870000000000001
11.700000000000001
12.870000000000001
30.400000000000002
33.6
50.400000000000006
60.0
56.800000000000004
50.400000000000006
57.6
69.42
66.75
55.18
56.96
70.31
50.730000000000004
49.84
29.28
29.28
26.23
61.0
32.33
28.06
25.009999999999998
22.88
18.48
16.28
14.08
12.32
13.2
12.32
8.12
7.249999999999999
23.2
22.91
22.619999999999997
23.779999999999998
24.069999999999997
19.17
19.98
23.490000000000002
19.44
18.900000000000002
14.850000000000001
15.930000000000001
12.76
13.86
12.98
12.32
12.98
14.3
16.28
18.2
22.62
26.0
16.12
14.56
13.26
13.0
8.67
9.01
8.5
8.33
14.790000000000001
14.790000000000001
13.940000000000001
13.44
15.68
13.92
12.64
15.36
14.08
12.32
12.16
12.48
13.6
14.24
12.96
13.120000000000001
12.48
11.06
10.64
13.72
10.780000000000001
10.500000000000002
10.080000000000002
10.22
10.64
14.000000000000002
11.48
10.22
9.940000000000001
9.38
10.080000000000002
10.65
9.45
8.25
9.15
9.9
10.95
14.399999999999999
20.02
18.7
20.02
22.0
20.68
17.6
18.48
12.750000000000002
15.81
15.13
13.090000000000002
13.260000000000002
13.770000000000001
12.920000000000002
12.24
15.81
15.47
12.750000000000002
12.920000000000002
13.430000000000001
11.39
10.540000000000001
12.07
14.96
12.07
11.9
11.73
9.690000000000001
12.35
13.3
17.1
11.97
13.3
11.4
10.45
7.8
8.549999999999999
8.4
9.6
10.049999999999999
9.45
7.8
9.31
14.63
12.73
